SoilLat,SoilLon,SolarLat,SolarLon,Year,SoilRegionKey,SolarRegionKey
32.32,-89.992,32.33,-89.98,2017,32.320:-89.992,32.330:-89.980
32.428,-89.553,32.41,-89.54,2017,32.428:-89.553,32.410:-89.540
32.88,-90.81,32.89,-90.82,2017,32.880:-90.810,32.890:-90.820
31.901,-89.951,31.89,-89.94,2017,31.901:-89.951,31.890:-89.940
32.002,-89.524,32.01,-89.54,2017,32.002:-89.524,32.010:-89.540
30.779,-89.113,30.77,-89.1,2017,30.779:-89.113,30.770:-89.100
33.629,-90.607,33.61,-90.62,2017,33.629:-90.607,33.610:-90.620
33.929,-90.188,33.93,-90.18,2017,33.929:-90.188,33.930:-90.180
34.663,-89.956,34.65,-89.94,2017,34.663:-89.956,34.650:-89.940
34.796,-88.903,34.81,-88.9,2017,34.796:-88.903,34.810:-88.900
34.729,-88.232,34.73,-88.22,2017,34.729:-88.232,34.730:-88.220
34.658,-90.393,34.65,-90.38,2017,34.658:-90.393,34.650:-90.380
34.482,-88.991,34.49,-88.98,2017,34.482:-88.991,34.490:-88.980
31.176,-90.048,31.17,-90.06,2017,31.176:-90.048,31.170:-90.060
32.349,-90.864,32.33,-90.86,2017,32.349:-90.864,32.330:-90.860
33.269,-90.961,33.25,-90.98,2017,33.269:-90.961,33.250:-90.980
31.664,-88.697,31.65,-88.7,2017,31.664:-88.697,31.650:-88.700
33.6,-89.263,33.61,-89.26,2017,33.600:-89.263,33.610:-89.260
31.186,-91.346,31.17,-91.34,2017,31.186:-91.346,31.170:-91.340
33.103,-89.066,33.09,-89.06,2017,33.103:-89.066,33.090:-89.060
34.03,-89.72,34.05,-89.74,2017,34.030:-89.720,34.050:-89.740
32.763,-90.363,32.77,-90.38,2017,32.763:-90.363,32.770:-90.380
45.567,-104.539,45.57,-104.54,2017,45.567:-104.539,45.570:-104.540
46.324,-105.462,46.33,-105.46,2017,46.324:-105.462,46.330:-105.460
47.326,-104.856,47.33,-104.86,2017,47.326:-104.856,47.330:-104.860
46.284,-104.475,46.29,-104.46,2017,46.284:-104.475,46.290:-104.460
47.249,-109.263,47.25,-109.26,2017,47.249:-109.263,47.250:-109.260
47.414,-107.028,47.41,-107.02,2017,47.414:-107.028,47.410:-107.020
48.566,-110.11,48.57,-110.1,2017,48.566:-110.110,48.570:-110.100
48.565,-111.076,48.57,-111.06,2017,48.565:-111.076,48.570:-111.060
47.595,-105.812,47.61,-105.82,2017,47.595:-105.812,47.610:-105.820
46.444,-108.396,46.45,-108.38,2017,46.444:-108.396,46.450:-108.380
47.174,-108.281,47.17,-108.3,2017,47.174:-108.281,47.170:-108.300
46.861,-105.345,46.85,-105.34,2017,46.861:-105.345,46.850:-105.340
47.752,-104.638,47.77,-104.62,2017,47.752:-104.638,47.770:-104.620
48.695,-104.552,48.69,-104.54,2017,48.695:-104.552,48.690:-104.540
48.609,-111.732,48.61,-111.74,2017,48.609:-111.732,48.610:-111.740
46.176,-107.339,46.17,-107.34,2017,46.176:-107.339,46.170:-107.340
48.33,-106.61,48.33,-106.62,2017,48.330:-106.610,48.330:-106.620
47.02,-104.326,47.01,-104.34,2017,47.020:-104.326,47.010:-104.340
45.978,-108.194,45.97,-108.18,2017,45.978:-108.194,45.970:-108.180
48.578,-112.897,48.57,-112.9,2017,48.578:-112.897,48.570:-112.900
47.055,-110.267,47.05,-110.26,2017,47.055:-110.267,47.050:-110.260
47.158,-114.304,47.17,-114.3,2017,47.158:-114.304,47.170:-114.300
45.292,-112.513,45.29,-112.5,2017,45.292:-112.513,45.290:-112.500
45.209,-112.682,45.21,-112.7,2017,45.209:-112.682,45.210:-112.700
47.37,-113.847,47.37,-113.86,2017,47.370:-113.847,47.370:-113.860
45.519,-107.482,45.53,-107.5,2017,45.519:-107.482,45.530:-107.500
48.36,-108.894,48.37,-108.9,2017,48.360:-108.894,48.370:-108.900
46.244,-111.505,46.25,-111.5,2017,46.244:-111.505,46.250:-111.500
45.545,-113.382,45.53,-113.38,2017,45.545:-113.382,45.530:-113.380
45.319,-108.854,45.33,-108.86,2017,45.319:-108.854,45.330:-108.860
44.941,-112.497,44.93,-112.5,2017,44.941:-112.497,44.930:-112.500
47.306,-111.343,47.29,-111.34,2017,47.306:-111.343,47.290:-111.340
44.783,-111.987,44.77,-111.98,2017,44.783:-111.987,44.770:-111.980
47.861,-110.471,47.85,-110.46,2017,47.861:-110.471,47.850:-110.460
46.012,-113.03,46.01,-113.02,2017,46.012:-113.030,46.010:-113.020
48.244,-114.201,48.25,-114.22,2017,48.244:-114.201,48.250:-114.220
48.056,-114.572,48.05,-114.58,2017,48.056:-114.572,48.050:-114.580
48.3,-114.075,48.29,-114.06,2017,48.300:-114.075,48.290:-114.060
46.484,-113.34,46.49,-113.34,2017,46.484:-113.340,46.490:-113.340
45.716,-111.295,45.73,-111.3,2017,45.716:-111.295,45.730:-111.300
45.39,-110.714,45.41,-110.7,2017,45.390:-110.714,45.410:-110.700
46.467,-109.835,46.45,-109.82,2017,46.467:-109.835,46.450:-109.820
46.157,-112.062,46.17,-112.06,2017,46.157:-112.062,46.170:-112.060
47.6,-114.213,47.61,-114.22,2017,47.600:-114.213,47.610:-114.220
47.084,-112.214,47.09,-112.22,2017,47.084:-112.214,47.090:-112.220
46.707,-111.989,46.69,-111.98,2017,46.707:-111.989,46.690:-111.980
47.284,-111.184,47.29,-111.18,2017,47.284:-111.184,47.290:-111.180
47.783,-113.256,47.77,-113.26,2017,47.783:-113.256,47.770:-113.260
48.309,-115.436,48.29,-115.42,2017,48.309:-115.436,48.290:-115.420
46.126,-112.836,46.13,-112.82,2017,46.126:-112.836,46.130:-112.820
45.284,-112.028,45.29,-112.02,2017,45.284:-112.028,45.290:-112.020
46.597,-110.989,46.61,-110.98,2017,46.597:-110.989,46.610:-110.980
47.116,-113.989,47.13,-113.98,2017,47.116:-113.989,47.130:-113.980
45.883,-109.855,45.89,-109.86,2017,45.883:-109.855,45.890:-109.860
45.304,-110.169,45.29,-110.18,2017,45.304:-110.169,45.290:-110.180
48.225,-108.035,48.21,-108.02,2017,48.225:-108.035,48.210:-108.020
45.284,-109.695,45.29,-109.7,2017,45.284:-109.695,45.290:-109.700
45.391,-105.73,45.41,-105.74,2017,45.391:-105.730,45.410:-105.740
46.701,-112.804,46.69,-112.82,2017,46.701:-112.804,46.690:-112.820
46.223,-114.038,46.21,-114.02,2017,46.223:-114.038,46.210:-114.020
46.076,-114.041,46.09,-114.06,2017,46.076:-114.041,46.090:-114.060
46.018,-106.992,46.01,-106.98,2017,46.018:-106.992,46.010:-106.980
47.669,-115.114,47.65,-115.1,2017,47.669:-115.114,47.650:-115.100
45.711,-109.388,45.73,-109.38,2017,45.711:-109.388,45.730:-109.380
47.993,-112.15,48.01,-112.14,2017,47.993:-112.150,48.010:-112.140
48.498,-105.098,48.49,-105.1,2017,48.498:-105.098,48.490:-105.100
48.617,-113.858,48.61,-113.86,2017,48.617:-113.858,48.610:-113.860
44.793,-110.577,44.81,-110.58,2017,44.793:-110.577,44.810:-110.580
46.398,-109.216,46.41,-109.22,2017,46.398:-109.216,46.410:-109.220
45.664,-110.632,45.65,-110.62,2017,45.664:-110.632,45.650:-110.620
45.909,-112.723,45.89,-112.74,2017,45.909:-112.723,45.890:-112.740
27.138,-100.821,27.13,-100.82,2017,27.138:-100.821,27.130:-100.820
36.046,-79.39,36.05,-79.38,2017,36.046:-79.390,36.050:-79.380
35.912,-81.174,35.93,-81.18,2017,35.912:-81.174,35.930:-81.180
36.47,-81.128,36.45,-81.14,2017,36.470:-81.128,36.450:-81.140
35.009,-80.085,35.01,-80.1,2017,35.009:-80.085,35.010:-80.100
36.414,-81.493,36.41,-81.5,2017,36.414:-81.493,36.410:-81.500
36.099,-81.908,36.09,-81.9,2017,36.099:-81.908,36.090:-81.900
35.478,-76.831,35.49,-76.82,2017,35.478:-76.831,35.490:-76.820
36.03,-76.967,36.05,-76.98,2017,36.030:-76.967,36.050:-76.980
34.612,-78.539,34.61,-78.54,2017,34.612:-78.539,34.610:-78.540
34.106,-78.291,34.09,-78.3,2017,34.106:-78.291,34.090:-78.300
35.62,-82.528,35.61,-82.54,2017,35.620:-82.528,35.610:-82.540
35.779,-81.675,35.77,-81.66,2017,35.779:-81.675,35.770:-81.660
35.346,-80.541,35.33,-80.54,2017,35.346:-80.541,35.330:-80.540
35.94,-81.57,35.93,-81.58,2017,35.940:-81.570,35.930:-81.580
36.324,-76.214,36.33,-76.22,2017,36.324:-76.214,36.330:-76.220
34.899,-76.59,34.89,-76.58,2017,34.899:-76.590,34.890:-76.580
36.392,-79.335,36.41,-79.34,2017,36.392:-79.335,36.410:-79.340
35.689,-81.229,35.69,-81.22,2017,35.689:-81.229,35.690:-81.220
35.696,-79.231,35.69,-79.22,2017,35.696:-79.231,35.690:-79.220
35.14,-84.006,35.13,-84.02,2017,35.140:-84.006,35.130:-84.020
36.163,-76.567,36.17,-76.58,2017,36.163:-76.567,36.170:-76.580
35.074,-83.744,35.09,-83.74,2017,35.074:-83.744,35.090:-83.740
35.374,-81.545,35.37,-81.54,2017,35.374:-81.545,35.370:-81.540
34.214,-78.617,34.21,-78.62,2017,34.214:-78.617,34.210:-78.620
35.125,-77.049,35.13,-77.06,2017,35.125:-77.049,35.130:-77.060
35.051,-78.804,35.05,-78.82,2017,35.051:-78.804,35.050:-78.820
36.29,-76.038,36.29,-76.02,2017,36.290:-76.038,36.290:-76.020
35.693,-75.714,35.69,-75.7,2017,35.693:-75.714,35.690:-75.700
35.765,-80.265,35.77,-80.26,2017,35.765:-80.265,35.770:-80.260
35.903,-80.536,35.89,-80.54,2017,35.903:-80.536,35.890:-80.540
34.952,-77.926,34.97,-77.94,2017,34.952:-77.926,34.970:-77.940
36.051,-78.858,36.05,-78.86,2017,36.051:-78.858,36.050:-78.860
35.916,-77.585,35.93,-77.58,2017,35.916:-77.585,35.930:-77.580
36.117,-80.276,36.13,-80.26,2017,36.117:-80.276,36.130:-80.260
36.042,-78.277,36.05,-78.26,2017,36.042:-78.277,36.050:-78.260
35.284,-81.189,35.29,-81.18,2017,35.284:-81.189,35.290:-81.180
36.424,-76.702,36.41,-76.7,2017,36.424:-76.702,36.410:-76.700
35.342,-83.81,35.33,-83.82,2017,35.342:-83.810,35.330:-83.820
36.282,-78.63,36.29,-78.62,2017,36.282:-78.630,36.290:-78.620
35.5,-77.651,35.49,-77.66,2017,35.500:-77.651,35.490:-77.660
36.079,-79.79,36.09,-79.78,2017,36.079:-79.790,36.090:-79.780
36.258,-77.618,36.25,-77.62,2017,36.258:-77.618,36.250:-77.620
35.388,-78.876,35.37,-78.86,2017,35.388:-78.876,35.370:-78.860
35.322,-82.503,35.33,-82.5,2017,35.322:-82.503,35.330:-82.500
36.392,-76.949,36.41,-76.94,2017,36.392:-76.949,36.410:-76.940
35.024,-79.247,35.01,-79.26,2017,35.024:-79.247,35.010:-79.260
35.356,-76.187,35.37,-76.18,2017,35.356:-76.187,35.370:-76.180
35.773,-80.902,35.77,-80.9,2017,35.773:-80.902,35.770:-80.900
35.264,-83.141,35.25,-83.14,2017,35.264:-83.141,35.250:-83.140
35.536,-78.387,35.53,-78.38,2017,35.536:-78.387,35.530:-78.380
35.012,-77.39,35.01,-77.38,2017,35.012:-77.390,35.010:-77.380
35.468,-79.165,35.45,-79.18,2017,35.468:-79.165,35.450:-79.180
35.217,-77.613,35.21,-77.62,2017,35.217:-77.613,35.210:-77.620
35.485,-81.239,35.49,-81.22,2017,35.485:-81.239,35.490:-81.220
35.739,-82.06,35.73,-82.06,2017,35.739:-82.060,35.730:-82.060
35.162,-83.423,35.17,-83.42,2017,35.162:-83.423,35.170:-83.420
35.872,-82.686,35.89,-82.7,2017,35.872:-82.686,35.890:-82.700
35.865,-77.088,35.85,-77.1,2017,35.865:-77.088,35.850:-77.100
35.258,-80.805,35.25,-80.82,2017,35.258:-80.805,35.250:-80.820
35.991,-82.198,36.01,-82.18,2017,35.991:-82.198,36.010:-82.180
35.324,-79.899,35.33,-79.9,2017,35.324:-79.899,35.330:-79.900
35.281,-79.432,35.29,-79.42,2017,35.281:-79.432,35.290:-79.420
35.965,-77.977,35.97,-77.98,2017,35.965:-77.977,35.970:-77.980
34.159,-77.872,34.17,-77.86,2017,34.159:-77.872,34.170:-77.860
36.356,-77.483,36.37,-77.5,2017,36.356:-77.483,36.370:-77.500
34.712,-77.391,34.73,-77.38,2017,34.712:-77.391,34.730:-77.380
36.052,-79.107,36.05,-79.1,2017,36.052:-79.107,36.050:-79.100
35.155,-76.632,35.17,-76.62,2017,35.155:-76.632,35.170:-76.620
36.285,-76.256,36.29,-76.26,2017,36.285:-76.256,36.290:-76.260
34.513,-77.895,34.53,-77.9,2017,34.513:-77.895,34.530:-77.900
36.198,-76.374,36.21,-76.38,2017,36.198:-76.374,36.210:-76.380
36.389,-78.974,36.37,-78.98,2017,36.389:-78.974,36.370:-78.980
35.581,-77.393,35.57,-77.38,2017,35.581:-77.393,35.570:-77.380
35.297,-82.161,35.29,-82.18,2017,35.297:-82.161,35.290:-82.180
35.713,-79.804,35.73,-79.82,2017,35.713:-79.804,35.730:-79.820
34.994,-79.767,35.01,-79.78,2017,34.994:-79.767,35.010:-79.780
34.627,-79.133,34.61,-79.14,2017,34.627:-79.133,34.610:-79.140
36.392,-79.773,36.41,-79.78,2017,36.392:-79.773,36.410:-79.780
35.683,-80.477,35.69,-80.46,2017,35.683:-80.477,35.690:-80.460
35.396,-81.986,35.41,-81.98,2017,35.396:-81.986,35.410:-81.980
34.934,-78.393,34.93,-78.38,2017,34.934:-78.393,34.930:-78.380
34.837,-79.51,34.85,-79.5,2017,34.837:-79.510,34.850:-79.500
35.324,-80.279,35.33,-80.26,2017,35.324:-80.279,35.330:-80.260
36.404,-80.24,36.41,-80.22,2017,36.404:-80.240,36.410:-80.220
36.399,-80.707,36.41,-80.7,2017,36.399:-80.707,36.410:-80.700
35.225,-82.815,35.21,-82.82,2017,35.225:-82.815,35.210:-82.820
35.849,-76.123,35.85,-76.14,2017,35.849:-76.123,35.850:-76.140
35.011,-80.559,35.01,-80.54,2017,35.011:-80.559,35.010:-80.540
36.354,-78.394,36.37,-78.38,2017,36.354:-78.394,36.370:-78.380
35.798,-78.625,35.81,-78.62,2017,35.798:-78.625,35.810:-78.620
36.374,-78.111,36.37,-78.1,2017,36.374:-78.111,36.370:-78.100
35.862,-76.596,35.85,-76.58,2017,35.862:-76.596,35.850:-76.580
36.251,-81.687,36.25,-81.7,2017,36.251:-81.687,36.250:-81.700
35.372,-78.053,35.37,-78.06,2017,35.372:-78.053,35.370:-78.060
36.218,-81.207,36.21,-81.22,2017,36.218:-81.207,36.210:-81.220
35.72,-77.927,35.73,-77.94,2017,35.720:-77.927,35.730:-77.940
36.167,-80.657,36.17,-80.66,2017,36.167:-80.657,36.170:-80.660
35.892,-82.319,35.89,-82.3,2017,35.892:-82.319,35.890:-82.300
35.436,-83.566,35.45,-83.58,2017,35.436:-83.566,35.450:-83.580
35.541,-82.966,35.53,-82.98,2017,35.541:-82.966,35.530:-82.980
46.114,-102.497,46.13,-102.5,2017,46.114:-102.497,46.130:-102.500
46.936,-98.074,46.93,-98.06,2017,46.936:-98.074,46.930:-98.060
48.109,-99.187,48.09,-99.18,2017,48.109:-99.187,48.090:-99.180
46.98,-103.35,46.97,-103.34,2017,46.980:-103.350,46.970:-103.340
48.772,-100.821,48.77,-100.82,2017,48.772:-100.821,48.770:-100.820
46.113,-103.521,46.13,-103.54,2017,46.113:-103.521,46.130:-103.540
48.773,-102.48,48.77,-102.5,2017,48.773:-102.480,48.770:-102.500
46.981,-100.521,46.97,-100.54,2017,46.981:-100.521,46.970:-100.540
46.935,-97.229,46.93,-97.22,2017,46.935:-97.229,46.930:-97.220
48.772,-98.464,48.77,-98.46,2017,48.772:-98.464,48.770:-98.460
46.11,-98.506,46.09,-98.5,2017,46.110:-98.506,46.090:-98.500
48.817,-103.467,48.81,-103.46,2017,48.817:-103.467,48.810:-103.460
47.402,-102.622,47.41,-102.62,2017,47.402:-102.622,47.410:-102.620
47.717,-98.899,47.73,-98.9,2017,47.717:-98.899,47.730:-98.900
46.288,-100.27,46.29,-100.26,2017,46.288:-100.270,46.290:-100.260
47.457,-98.883,47.45,-98.9,2017,47.457:-98.883,47.450:-98.900
46.935,-103.827,46.93,-103.82,2017,46.935:-103.827,46.930:-103.820
47.933,-97.394,47.93,-97.38,2017,47.933:-97.394,47.930:-97.380
46.362,-101.56,46.37,-101.58,2017,46.362:-101.560,46.370:-101.580
47.456,-98.23,47.45,-98.22,2017,47.456:-98.230,47.450:-98.220
46.418,-102.463,46.41,-102.46,2017,46.418:-102.463,46.410:-102.460
46.98,-99.78,46.97,-99.78,2017,46.980:-99.780,46.970:-99.780
46.457,-98.536,46.45,-98.54,2017,46.457:-98.536,46.450:-98.540
46.458,-99.477,46.45,-99.46,2017,46.458:-99.477,46.450:-99.460
48.24,-100.629,48.25,-100.62,2017,48.240:-100.629,48.250:-100.620
46.112,-99.442,46.13,-99.46,2017,46.112:-99.442,46.130:-99.460
47.737,-103.297,47.73,-103.3,2017,47.737:-103.297,47.730:-103.300
47.503,-101.485,47.49,-101.5,2017,47.503:-101.485,47.490:-101.500
47.278,-101.732,47.29,-101.74,2017,47.278:-101.732,47.290:-101.740
46.634,-101.321,46.65,-101.34,2017,46.634:-101.321,46.650:-101.340
48.149,-102.379,48.13,-102.38,2017,48.149:-102.379,48.130:-102.380
47.934,-98.204,47.93,-98.22,2017,47.934:-98.204,47.930:-98.220
47.139,-101.321,47.13,-101.34,2017,47.139:-101.321,47.130:-101.340
48.771,-97.52,48.77,-97.5,2017,48.771:-97.520,48.770:-97.500
48.196,-99.885,48.21,-99.9,2017,48.196:-99.885,48.210:-99.900
48.23,-98.746,48.21,-98.74,2017,48.230:-98.746,48.210:-98.740
46.457,-97.657,46.45,-97.66,2017,46.457:-97.657,46.450:-97.660
48.729,-101.541,48.73,-101.54,2017,48.729:-101.541,48.730:-101.540
46.283,-96.918,46.29,-96.9,2017,46.283:-96.918,46.290:-96.900
48.772,-99.838,48.77,-99.82,2017,48.772:-99.838,48.770:-99.820
46.109,-97.618,46.09,-97.62,2017,46.109:-97.618,46.090:-97.620
47.588,-100.353,47.57,-100.34,2017,47.588:-100.353,47.570:-100.340
46.186,-101.253,46.17,-101.26,2017,46.186:-101.253,46.170:-101.260
46.455,-103.485,46.45,-103.5,2017,46.455:-103.485,46.450:-103.500
46.82,-102.664,46.81,-102.66,2017,46.820:-102.664,46.810:-102.660
47.456,-97.719,47.45,-97.7,2017,47.456:-97.719,47.450:-97.700
46.979,-98.96,46.97,-98.94,2017,46.979:-98.960,46.970:-98.940
48.685,-99.248,48.69,-99.26,2017,48.685:-99.248,48.690:-99.260
47.455,-97.152,47.45,-97.14,2017,47.455:-97.152,47.450:-97.140
48.369,-97.715,48.37,-97.7,2017,48.369:-97.715,48.370:-97.700
48.327,-101.602,48.33,-101.62,2017,48.327:-101.602,48.330:-101.620
47.587,-99.668,47.57,-99.66,2017,47.587:-99.668,47.570:-99.660
48.295,-103.438,48.29,-103.42,2017,48.295:-103.438,48.290:-103.420
40.525,-98.501,40.53,-98.5,2017,40.525:-98.501,40.530:-98.500
42.176,-98.067,42.17,-98.06,2017,42.176:-98.067,42.170:-98.060
41.569,-101.696,41.57,-101.7,2017,41.569:-101.696,41.570:-101.700
41.546,-103.71,41.53,-103.7,2017,41.546:-103.710,41.530:-103.700
41.913,-99.977,41.93,-99.98,2017,41.913:-99.977,41.930:-99.980
41.698,-98.063,41.69,-98.06,2017,41.698:-98.063,41.690:-98.060
42.221,-103.071,42.21,-103.06,2017,42.221:-103.071,42.210:-103.060
42.88,-98.781,42.89,-98.78,2017,42.880:-98.781,42.890:-98.780
42.465,-99.93,42.45,-99.94,2017,42.465:-99.930,42.450:-99.940
40.85,-99.074,40.85,-99.06,2017,40.850:-99.074,40.850:-99.060
41.865,-96.31,41.85,-96.3,2017,41.865:-96.310,41.850:-96.300
41.251,-97.137,41.25,-97.14,2017,41.251:-97.137,41.250:-97.140
40.925,-96.137,40.93,-96.14,2017,40.925:-96.137,40.930:-96.140
42.613,-97.251,42.61,-97.26,2017,42.613:-97.251,42.610:-97.260
40.525,-101.697,40.53,-101.7,2017,40.525:-101.697,40.530:-101.700
42.543,-101.126,42.53,-101.14,2017,42.543:-101.126,42.530:-101.140
41.221,-102.996,41.21,-102.98,2017,41.221:-102.996,41.210:-102.980
40.524,-98.051,40.53,-98.06,2017,40.524:-98.051,40.530:-98.060
41.56,-97.08,41.57,-97.1,2017,41.560:-97.080,41.570:-97.100
41.916,-96.788,41.93,-96.78,2017,41.916:-96.788,41.930:-96.780
41.394,-99.728,41.41,-99.74,2017,41.394:-99.728,41.410:-99.740
42.4,-96.532,42.41,-96.54,2017,42.400:-96.532,42.410:-96.540
42.719,-103.139,42.73,-103.14,2017,42.719:-103.139,42.730:-103.140
40.859,-99.821,40.85,-99.82,2017,40.859:-99.821,40.850:-99.820
41.112,-102.336,41.13,-102.34,2017,41.112:-102.336,41.130:-102.340
42.514,-96.825,42.53,-96.82,2017,42.514:-96.825,42.530:-96.820
41.568,-96.618,41.57,-96.62,2017,41.568:-96.618,41.570:-96.620
41.292,-96.171,41.29,-96.18,2017,41.292:-96.171,41.290:-96.180
40.177,-101.688,40.17,-101.7,2017,40.177:-101.688,40.170:-101.700
40.525,-97.597,40.53,-97.58,2017,40.525:-97.597,40.530:-97.580
40.176,-98.953,40.17,-98.94,2017,40.176:-98.953,40.170:-98.940
40.525,-100.382,40.53,-100.38,2017,40.525:-100.382,40.530:-100.380
40.176,-99.913,40.17,-99.9,2017,40.176:-99.913,40.170:-99.900
40.262,-96.69,40.25,-96.7,2017,40.262:-96.690,40.250:-96.700
41.615,-102.332,41.61,-102.34,2017,41.615:-102.332,41.610:-102.340
41.915,-98.991,41.93,-98.98,2017,41.915:-98.991,41.930:-98.980
40.526,-99.869,40.53,-99.86,2017,40.526:-99.869,40.530:-99.860
41.919,-101.747,41.93,-101.74,2017,41.919:-101.747,41.930:-101.740
41.568,-98.522,41.57,-98.54,2017,41.568:-98.522,41.570:-98.540
40.873,-98.502,40.89,-98.5,2017,40.873:-98.502,40.890:-98.500
40.936,-98.054,40.93,-98.06,2017,40.936:-98.054,40.930:-98.060
40.177,-99.405,40.17,-99.42,2017,40.177:-99.405,40.170:-99.420
40.525,-101.061,40.53,-101.06,2017,40.525:-101.061,40.530:-101.060
40.177,-101.042,40.17,-101.06,2017,40.177:-101.042,40.170:-101.060
42.492,-98.778,42.49,-98.78,2017,42.492:-98.778,42.490:-98.780
41.916,-101.134,41.93,-101.14,2017,41.916:-101.134,41.930:-101.140
41.22,-98.518,41.21,-98.5,2017,41.220:-98.518,41.210:-98.500
40.176,-97.143,40.17,-97.14,2017,40.176:-97.143,40.170:-97.140
40.393,-96.265,40.41,-96.26,2017,40.393:-96.265,40.410:-96.260
40.52,-98.952,40.53,-98.94,2017,40.520:-98.952,40.530:-98.940
41.199,-101.653,41.21,-101.66,2017,41.199:-101.653,41.210:-101.660
42.858,-99.726,42.85,-99.74,2017,42.858:-99.726,42.850:-99.740
41.198,-103.715,41.21,-103.7,2017,41.198:-103.715,41.210:-103.700
42.66,-97.898,42.65,-97.9,2017,42.660:-97.898,42.650:-97.900
40.785,-96.689,40.77,-96.7,2017,40.785:-96.689,40.770:-96.700
41.046,-100.747,41.05,-100.74,2017,41.046:-100.747,41.050:-100.740
41.567,-100.483,41.57,-100.5,2017,41.567:-100.483,41.570:-100.500
41.914,-99.454,41.93,-99.46,2017,41.914:-99.454,41.930:-99.460
41.569,-101.059,41.57,-101.06,2017,41.569:-101.059,41.570:-101.060
41.917,-97.601,41.93,-97.62,2017,41.917:-97.601,41.930:-97.620
41.134,-97.943,41.13,-97.94,2017,41.134:-97.943,41.130:-97.940
41.722,-103.004,41.73,-103.02,2017,41.722:-103.004,41.730:-103.020
41.396,-97.998,41.41,-97.98,2017,41.396:-97.998,41.410:-97.980
40.412,-95.809,40.41,-95.82,2017,40.412:-95.809,40.410:-95.820
40.176,-98.047,40.17,-98.06,2017,40.176:-98.047,40.170:-98.060
40.654,-96.087,40.65,-96.1,2017,40.654:-96.087,40.650:-96.100
40.132,-96.237,40.13,-96.22,2017,40.132:-96.237,40.130:-96.220
40.851,-101.649,40.85,-101.66,2017,40.851:-101.649,40.850:-101.660
40.518,-99.412,40.53,-99.42,2017,40.518:-99.412,40.530:-99.420
42.264,-97.601,42.25,-97.62,2017,42.264:-97.601,42.250:-97.620
41.538,-97.542,41.53,-97.54,2017,41.538:-97.542,41.530:-97.540
41.221,-97.598,41.21,-97.58,2017,41.221:-97.598,41.210:-97.580
40.177,-100.477,40.17,-100.46,2017,40.177:-100.477,40.170:-100.460
40.131,-95.659,40.13,-95.66,2017,40.131:-95.659,40.130:-95.660
42.446,-99.456,42.45,-99.46,2017,42.446:-99.456,42.450:-99.460
40.524,-97.141,40.53,-97.14,2017,40.524:-97.141,40.530:-97.140
41.093,-96.091,41.09,-96.1,2017,41.093:-96.091,41.090:-96.100
41.234,-96.61,41.25,-96.62,2017,41.234:-96.610,41.250:-96.620
41.851,-103.707,41.85,-103.7,2017,41.851:-103.707,41.850:-103.700
40.873,-97.139,40.89,-97.14,2017,40.873:-97.139,40.890:-97.140
42.503,-102.4,42.49,-102.42,2017,42.503:-102.400,42.490:-102.420
41.221,-98.976,41.21,-98.98,2017,41.221:-98.976,41.210:-98.980
42.501,-103.727,42.49,-103.74,2017,42.501:-103.727,42.490:-103.740
41.917,-97.194,41.93,-97.18,2017,41.917:-97.194,41.930:-97.180
40.176,-97.595,40.17,-97.58,2017,40.176:-97.595,40.170:-97.580
41.914,-100.556,41.93,-100.54,2017,41.914:-100.556,41.930:-100.540
42.147,-96.545,42.13,-96.54,2017,42.147:-96.545,42.130:-96.540
41.567,-98.982,41.57,-98.98,2017,41.567:-98.982,41.570:-98.980
41.538,-96.182,41.53,-96.18,2017,41.538:-96.182,41.530:-96.180
42.221,-97.095,42.21,-97.1,2017,42.221:-97.095,42.210:-97.100
40.176,-98.5,40.17,-98.5,2017,40.176:-98.500,40.170:-98.500
41.915,-98.528,41.93,-98.54,2017,41.915:-98.528,41.930:-98.540
40.873,-97.597,40.89,-97.58,2017,40.873:-97.597,40.890:-97.580
42.947,-72.243,42.93,-72.26,2017,42.947:-72.243,42.930:-72.260
43.967,-71.848,43.97,-71.86,2017,43.967:-71.848,43.970:-71.860
43.006,-71.031,43.01,-71.02,2017,43.006:-71.031,43.010:-71.020
43.327,-71.027,43.33,-71.02,2017,43.327:-71.027,43.330:-71.020
43.365,-72.194,43.37,-72.18,2017,43.365:-72.194,43.370:-72.180
42.883,-71.504,42.89,-71.5,2017,42.883:-71.504,42.890:-71.500
42.957,-71.848,42.97,-71.86,2017,42.957:-71.848,42.970:-71.860
43.877,-71.253,43.89,-71.26,2017,43.877:-71.253,43.890:-71.260
44.212,-71.367,44.21,-71.38,2017,44.212:-71.367,44.210:-71.380
44.762,-71.391,44.77,-71.38,2017,44.762:-71.391,44.770:-71.380
43.385,-71.625,43.37,-71.62,2017,43.385:-71.625,43.370:-71.620
39.509,-74.646,39.49,-74.66,2017,39.509:-74.646,39.490:-74.660
40.948,-74.083,40.93,-74.1,2017,40.948:-74.083,40.930:-74.100
39.862,-74.725,39.85,-74.74,2017,39.862:-74.725,39.850:-74.740
39.802,-74.938,39.81,-74.94,2017,39.802:-74.938,39.810:-74.940
39.046,-74.838,39.05,-74.82,2017,39.046:-74.838,39.050:-74.820
39.286,-75.146,39.29,-75.14,2017,39.286:-75.146,39.290:-75.140
