SoilLat,SoilLon,SolarLat,SolarLon,Year,SoilRegionKey,SolarRegionKey,lkey
35.564,-85.171,35.57,-85.18,2017,35.564:-85.171,-85.171:35.570,14812
35.173,-84.86200000000001,35.17,-84.86,2017,35.173:-84.862,-84.862:35.170,14814
36.385,-84.13799999999999,36.37,-84.14,2017,36.385:-84.138,-84.138:36.370,14815
35.809,-86.045,35.81,-86.06,2017,35.809:-86.045,-86.045:35.810,14816
35.97,-88.44200000000001,35.97,-88.46,2017,35.970:-88.442,-88.442:35.970,12746
36.306999999999995,-82.13799999999999,36.29,-82.14,2017,36.307:-82.138,-82.138:36.290,14817
36.249,-87.096,36.25,-87.1,2017,36.249:-87.096,-87.096:36.250,14819
35.42,-88.59700000000001,35.41,-88.58,2017,35.420:-88.597,-88.597:35.410,12747
36.466,-83.689,36.45,-83.7,2017,36.466:-83.689,-83.689:36.450,14820
36.515,-85.541,36.53,-85.54,2017,36.515:-85.541,-85.541:36.530,14821
35.497,-86.074,35.49,-86.06,2017,35.497:-86.074,-86.074:35.490,14824
35.836,-89.12700000000001,35.85,-89.14,2017,35.836:-89.127,-89.127:35.850,15078
35.958,-84.977,35.97,-84.98,2017,35.958:-84.977,-84.977:35.970,14826
36.187,-86.785,36.17,-86.78,2017,36.187:-86.785,-86.785:36.170,14827
35.615,-88.109,35.61,-88.1,2017,35.615:-88.109,-88.109:35.610,12748
35.979,-85.84700000000001,35.97,-85.86,2017,35.979:-85.847,-85.847:35.970,14828
36.147,-87.353,36.13,-87.34,2017,36.147:-87.353,-87.353:36.130,14829
36.047,-89.445,36.05,-89.46,2017,36.047:-89.445,-89.445:36.050,15079
35.199,-89.414,35.21,-89.42,2017,35.199:-89.414,-89.414:35.210,15080
35.176,-86.103,35.17,-86.1,2017,35.176:-86.103,-86.103:35.170,14830
36.007,-88.949,36.01,-88.94,2017,36.007:-88.949,-88.949:36.010,15081
35.223,-87.03,35.21,-87.02,2017,35.223:-87.030,-87.030:35.210,14831
36.251,-83.494,36.25,-83.5,2017,36.251:-83.494,-83.494:36.250,14833
36.171,-82.875,36.17,-82.86,2017,36.171:-82.875,-82.875:36.170,14834
35.375,-85.7,35.37,-85.7,2017,35.375:-85.700,-85.700:35.370,14835
36.213,-83.275,36.21,-83.26,2017,36.213:-83.275,-83.275:36.210,14836
35.221,-85.209,35.21,-85.22,2017,35.221:-85.209,-85.209:35.210,17510
35.213,-88.98899999999999,35.21,-88.98,2017,35.213:-88.989,-88.989:35.210,12749
35.209,-88.181,35.21,-88.18,2017,35.209:-88.181,-88.181:35.210,12750
35.61,-89.286,35.61,-89.3,2017,35.610:-89.286,-89.286:35.610,15082
35.621,-88.39399999999999,35.61,-88.38,2017,35.621:-88.394,-88.394:35.610,12751
36.311,-88.26,36.33,-88.26,2017,36.311:-88.260,-88.260:36.330,15298
35.801,-87.473,35.81,-87.46,2017,35.801:-87.473,-87.473:35.810,14838
36.273,-87.749,36.29,-87.74,2017,36.273:-87.749,-87.749:36.290,14839
36.024,-87.77600000000001,36.01,-87.78,2017,36.024:-87.776,-87.776:36.010,14840
36.367,-85.66799999999999,36.37,-85.66,2017,36.367:-85.668,-85.668:36.370,14841
36.044000000000004,-83.47200000000001,36.05,-83.46,2017,36.044:-83.472,-83.472:36.050,14842
36.438,-81.85300000000001,36.45,-81.86,2017,36.438:-81.853,-81.853:36.450,14844
35.99,-83.962,36.01,-83.98,2017,35.990:-83.962,-83.962:36.010,14846
36.344,-89.51700000000001,36.33,-89.5,2017,36.344:-89.517,-89.517:36.330,15083
35.743,-89.649,35.73,-89.66,2017,35.743:-89.649,-89.649:35.730,15084
35.229,-87.405,35.21,-87.42,2017,35.229:-87.405,-87.405:35.210,14847
35.529,-87.493,35.53,-87.5,2017,35.529:-87.493,-87.493:35.530,14848
35.181,-86.57700000000001,35.17,-86.58,2017,35.181:-86.577,-86.577:35.170,14850
35.755,-84.359,35.77,-84.34,2017,35.755:-84.359,-84.359:35.770,14851
35.443000000000005,-84.631,35.45,-84.62,2017,35.443:-84.631,-84.631:35.450,14852
35.19,-88.575,35.17,-88.58,2017,35.190:-88.575,-88.575:35.170,12753
36.525999999999996,-86.009,36.53,-86.02,2017,36.526:-86.009,-86.009:36.530,14854
35.611999999999995,-88.84299999999999,35.61,-88.86,2017,35.612:-88.843,-88.843:35.610,15085
35.150999999999996,-85.62200000000001,35.17,-85.62,2017,35.151:-85.622,-85.622:35.170,14855
35.482,-86.78,35.49,-86.78,2017,35.482:-86.780,-86.780:35.490,14856
35.629,-87.068,35.61,-87.06,2017,35.629:-87.068,-87.068:35.610,14857
35.52,-84.825,35.53,-84.82,2017,35.520:-84.825,-84.825:35.530,14858
35.438,-84.23200000000001,35.45,-84.22,2017,35.438:-84.232,-84.232:35.450,14859
36.477,-87.37799999999999,36.49,-87.38,2017,36.477:-87.378,-87.378:36.490,14860
35.266999999999996,-86.39200000000001,35.25,-86.38,2017,35.267:-86.392,-86.392:35.250,14861
36.354,-89.15,36.37,-89.14,2017,36.354:-89.150,-89.150:36.370,15086
36.343,-85.29,36.33,-85.3,2017,36.343:-85.290,-85.290:36.330,14863
35.632,-87.846,35.65,-87.86,2017,35.632:-87.846,-87.846:35.650,14865
35.137,-84.53399999999999,35.13,-84.54,2017,35.137:-84.534,-84.534:35.130,14866
35.617,-84.929,35.61,-84.94,2017,35.617:-84.929,-84.929:35.610,14869
35.847,-84.52600000000001,35.85,-84.54,2017,35.847:-84.526,-84.526:35.850,14870
36.501,-86.85700000000001,36.49,-86.86,2017,36.501:-86.857,-86.857:36.490,14872
35.86,-86.421,35.85,-86.42,2017,35.860:-86.421,-86.421:35.850,14873
35.357,-85.417,35.37,-85.42,2017,35.357:-85.417,-85.417:35.370,14875
35.202,-89.971,35.21,-89.98,2017,35.202:-89.971,-89.971:35.210,15087
36.254,-85.958,36.25,-85.94,2017,36.254:-85.958,-85.958:36.250,14878
36.504,-87.831,36.49,-87.82,2017,36.504:-87.831,-87.831:36.490,20514
36.504,-82.264,36.49,-82.26,2017,36.504:-82.264,-82.264:36.490,14880
36.448,-86.48,36.45,-86.5,2017,36.448:-86.480,-86.480:36.450,14882
35.512,-89.825,35.53,-89.82,2017,35.512:-89.825,-89.825:35.530,15088
36.391999999999996,-86.132,36.41,-86.14,2017,36.392:-86.132,-86.132:36.410,14883
36.107,-82.41799999999999,36.09,-82.42,2017,36.107:-82.418,-82.418:36.090,14884
36.298,-83.838,36.29,-83.82,2017,36.298:-83.838,-83.838:36.290,14885
35.678000000000004,-85.777,35.69,-85.78,2017,35.678:-85.777,-85.777:35.690,14886
36.271,-82.5,36.29,-82.5,2017,36.271:-82.500,-82.500:36.290,14887
35.248000000000005,-87.79899999999999,35.25,-87.78,2017,35.248:-87.799,-87.799:35.250,12754
36.283,-88.738,36.29,-88.74,2017,36.283:-88.738,-88.738:36.290,15089
35.875,-86.911,35.89,-86.9,2017,35.875:-86.911,-86.911:35.890,14888
36.156,-86.304,36.17,-86.3,2017,36.156:-86.304,-86.304:36.170,14889
36.42,-83.036,36.41,-83.02,2017,36.420:-83.036,-83.036:36.410,14891
35.809,-85.448,35.81,-85.46,2017,35.809:-85.448,-85.448:35.810,14892
35.971,-83.10700000000001,35.97,-83.1,2017,35.971:-83.107,-83.107:35.970,14822
36.381,-84.47399999999999,36.37,-84.46,2017,36.381:-84.474,-84.474:36.370,14874
35.864000000000004,-83.52799999999999,35.85,-83.54,2017,35.864:-83.528,-83.528:35.850,14876
35.673,-83.93,35.69,-83.94,2017,35.673:-83.930,-83.930:35.690,19764
36.141999999999996,-85.455,36.13,-85.46,2017,36.142:-85.455,-85.455:36.130,20693
36.141999999999996,-84.62799999999999,36.13,-84.62,2017,36.142:-84.628,-84.628:36.130,20752
35.608000000000004,-83.521,35.61,-83.54,2017,35.608:-83.521,-83.521:35.610,14912
36.56,-84.67399999999999,36.57,-84.66,2017,36.560:-84.674,-84.674:36.570,18983
36.38,-84.97399999999999,36.37,-84.98,2017,36.380:-84.974,-84.974:36.370,20753
31.794,-95.662,31.81,-95.66,2017,31.794:-95.662,-95.662:31.810,15055
32.303000000000004,-102.635,32.29,-102.62,2017,32.303:-102.635,-102.635:32.290,13197
31.276,-94.56700000000001,31.29,-94.58,2017,31.276:-94.567,-94.567:31.290,15056
33.616,-98.68799999999999,33.61,-98.7,2017,33.616:-98.688,-98.688:33.610,13198
34.966,-101.35700000000001,34.97,-101.34,2017,34.966:-101.357,-101.357:34.970,13199
28.932,-98.45200000000001,28.93,-98.46,2017,28.932:-98.452,-98.452:28.930,13200
34.07,-102.831,34.09,-102.82,2017,34.070:-102.831,-102.831:34.090,13201
29.73,-99.191,29.73,-99.18,2017,29.730:-99.191,-99.191:29.730,13202
30.103,-97.337,30.09,-97.34,2017,30.103:-97.337,-97.337:30.090,13429
33.617,-99.214,33.61,-99.22,2017,33.617:-99.214,-99.214:33.610,13204
28.424,-97.73299999999999,28.41,-97.74,2017,28.424:-97.733,-97.733:28.410,13205
31.035999999999998,-97.492,31.05,-97.5,2017,31.036:-97.492,-97.492:31.050,13207
29.436999999999998,-98.462,29.45,-98.46,2017,29.437:-98.462,-98.462:29.450,13209
32.745,-101.432,32.73,-101.42,2017,32.745:-101.432,-101.432:32.730,13210
31.897,-97.641,31.89,-97.66,2017,31.897:-97.641,-97.641:31.890,13211
33.47,-94.395,33.45,-94.38,2017,33.470:-94.395,-94.395:33.450,15057
29.212,-95.465,29.21,-95.46,2017,29.212:-95.465,-95.465:29.210,13212
30.651999999999997,-96.34100000000001,30.65,-96.34,2017,30.652:-96.341,-96.341:30.650,13213
34.53,-101.208,34.53,-101.22,2017,34.530:-101.208,-101.208:34.530,13215
27.023000000000003,-98.26100000000001,27.01,-98.26,2017,27.023:-98.261,-98.261:27.010,13217
30.513,-96.617,30.53,-96.62,2017,30.513:-96.617,-96.617:30.530,13218
29.851,-97.60700000000001,29.85,-97.62,2017,29.851:-97.607,-97.607:29.850,13219
28.397,-96.626,28.41,-96.62,2017,28.397:-96.626,-96.626:28.410,13220
32.297,-99.37299999999999,32.29,-99.38,2017,32.297:-99.373,-99.373:32.290,13221
26.124000000000002,-97.50399999999999,26.13,-97.5,2017,26.124:-97.504,-97.504:26.130,13222
35.403,-101.354,35.41,-101.34,2017,35.403:-101.354,-101.354:35.410,13223
34.53,-102.262,34.53,-102.26,2017,34.530:-102.262,-102.262:34.530,13225
29.693,-94.685,29.69,-94.7,2017,29.693:-94.685,-94.685:29.690,13226
31.781,-95.164,31.77,-95.18,2017,31.781:-95.164,-95.164:31.770,15058
34.529,-100.208,34.53,-100.22,2017,34.529:-100.208,-100.208:34.530,13227
33.805,-98.196,33.81,-98.18,2017,33.805:-98.196,-98.196:33.810,13228
33.607,-102.82600000000001,33.61,-102.82,2017,33.607:-102.826,-102.826:33.610,13229
31.89,-100.529,31.89,-100.54,2017,31.890:-100.529,-100.529:31.890,13230
31.746,-99.46,31.73,-99.46,2017,31.746:-99.460,-99.460:31.730,13231
33.193000000000005,-96.569,33.21,-96.58,2017,33.193:-96.569,-96.569:33.210,13232
34.965,-100.271,34.97,-100.26,2017,34.965:-100.271,-100.271:34.970,13233
29.605,-96.525,29.61,-96.54,2017,29.605:-96.525,-96.525:29.610,13234
31.973000000000003,-98.54,31.97,-98.54,2017,31.973:-98.540,-98.540:31.970,13235
31.333000000000002,-99.859,31.33,-99.86,2017,31.333:-99.859,-99.859:31.330,13236
33.685,-97.215,33.69,-97.22,2017,33.685:-97.215,-97.215:33.690,13237
31.39,-97.79899999999999,31.41,-97.78,2017,31.390:-97.799,-97.799:31.410,13239
34.075,-100.258,34.09,-100.26,2017,34.075:-100.258,-100.258:34.090,13240
30.686999999999998,-101.675,30.69,-101.66,2017,30.687:-101.675,-101.675:30.690,13241
33.614000000000004,-101.301,33.61,-101.3,2017,33.614:-101.301,-101.301:33.610,13242
36.277,-102.602,36.29,-102.62,2017,36.277:-102.602,-102.602:36.290,13243
32.766999999999996,-96.777,32.77,-96.78,2017,32.767:-96.777,-96.777:32.770,13244
32.743,-101.948,32.73,-101.94,2017,32.743:-101.948,-101.948:32.730,13245
34.966,-102.605,34.97,-102.62,2017,34.966:-102.605,-102.605:34.970,13247
33.208,-97.116,33.21,-97.1,2017,33.208:-97.116,-97.116:33.210,13249
29.099,-97.366,29.09,-97.38,2017,29.099:-97.366,-97.366:29.090,13250
33.616,-100.781,33.61,-100.78,2017,33.616:-100.781,-100.781:33.610,13251
34.966,-100.81299999999999,34.97,-100.82,2017,34.966:-100.813,-100.813:34.970,13252
27.66,-98.51799999999999,27.65,-98.5,2017,27.660:-98.518,-98.518:27.650,13598
32.297,-98.79700000000001,32.29,-98.78,2017,32.297:-98.797,-98.797:32.290,13253
32.301,-96.735,32.29,-96.74,2017,32.301:-96.735,-96.735:32.290,13254
32.215,-98.206,32.21,-98.22,2017,32.215:-98.206,-98.206:32.210,13255
31.254,-96.93700000000001,31.25,-96.94,2017,31.254:-96.937,-96.937:31.250,13256
33.614000000000004,-96.116,33.61,-96.1,2017,33.614:-96.116,-96.116:33.610,13257
29.896,-96.944,29.89,-96.94,2017,29.896:-96.944,-96.944:29.890,13258
32.743,-100.402,32.73,-100.42,2017,32.743:-100.402,-100.402:32.730,13259
34.071,-101.303,34.09,-101.3,2017,34.071:-101.303,-101.303:34.090,13435
33.996,-99.76299999999999,34.01,-99.78,2017,33.996:-99.763,-99.763:34.010,13262
29.525,-95.75399999999999,29.53,-95.74,2017,29.525:-95.754,-95.754:29.530,13264
31.713,-96.13799999999999,31.73,-96.14,2017,31.713:-96.138,-96.138:31.730,13265
28.866,-99.10700000000001,28.85,-99.1,2017,28.866:-99.107,-99.107:28.850,13266
32.741,-102.634,32.73,-102.62,2017,32.741:-102.634,-102.634:32.730,13267
29.338,-94.802,29.33,-94.82,2017,29.338:-94.802,-94.802:29.330,13268
33.179,-101.29799999999999,33.17,-101.3,2017,33.179:-101.298,-101.298:33.170,13270
30.316999999999997,-98.946,30.33,-98.94,2017,30.317:-98.946,-98.946:30.330,13271
31.869,-101.52,31.85,-101.5,2017,31.869:-101.520,-101.520:31.850,13272
28.656999999999996,-97.46600000000001,28.65,-97.46,2017,28.657:-97.466,-97.466:28.650,13273
29.448,-97.495,29.45,-97.5,2017,29.448:-97.495,-97.495:29.450,13274
35.4,-100.81200000000001,35.41,-100.82,2017,35.400:-100.812,-100.812:35.410,13276
33.679,-96.662,33.69,-96.66,2017,33.679:-96.662,-96.662:33.690,13277
30.546,-95.99700000000001,30.53,-95.98,2017,30.546:-95.997,-95.997:30.530,13278
29.612,-97.971,29.61,-97.98,2017,29.612:-97.971,-97.971:29.610,13279
34.069,-101.82700000000001,34.05,-101.82,2017,34.069:-101.827,-101.827:34.050,13280
34.53,-100.682,34.53,-100.7,2017,34.530:-100.682,-100.682:34.530,13281
31.718000000000004,-98.115,31.73,-98.1,2017,31.718:-98.115,-98.115:31.730,13282
36.277,-101.355,36.29,-101.34,2017,36.277:-101.355,-101.355:36.290,19899
34.319,-99.73700000000001,34.33,-99.74,2017,34.319:-99.737,-99.737:34.330,13285
30.311999999999998,-94.402,30.33,-94.42,2017,30.312:-94.402,-94.402:30.330,13286
29.834,-95.43299999999999,29.85,-95.42,2017,29.834:-95.433,-95.433:29.850,13287
32.56,-94.37299999999999,32.57,-94.38,2017,32.560:-94.373,-94.373:32.570,15059
35.838,-102.602,35.85,-102.62,2017,35.838:-102.602,-102.602:35.850,13288
33.178000000000004,-99.73,33.17,-99.74,2017,33.178:-99.730,-99.730:33.170,13289
35.838,-100.271,35.85,-100.26,2017,35.838:-100.271,-100.271:35.850,13290
32.183,-95.939,32.17,-95.94,2017,32.183:-95.939,-95.939:32.170,13291
26.41,-98.22399999999999,26.41,-98.22,2017,26.410:-98.224,-98.224:26.410,13292
31.988000000000003,-97.109,31.97,-97.1,2017,31.988:-97.109,-97.109:31.970,13293
33.607,-102.346,33.61,-102.34,2017,33.607:-102.346,-102.346:33.610,13295
31.259,-95.368,31.25,-95.38,2017,31.259:-95.368,-95.368:31.250,15060
32.306,-101.435,32.29,-101.42,2017,32.306:-101.435,-101.435:32.290,13297
33.124,-96.07799999999999,33.13,-96.06,2017,33.124:-96.078,-96.078:33.130,13298
35.84,-101.354,35.85,-101.34,2017,35.840:-101.354,-101.354:35.850,13299
31.304000000000002,-100.98200000000001,31.29,-100.98,2017,31.304:-100.982,-100.982:31.290,13301
33.234,-98.17299999999999,33.25,-98.18,2017,33.234:-98.173,-98.173:33.250,13302
28.969,-96.624,28.97,-96.62,2017,28.969:-96.624,-96.624:28.970,13303
30.756999999999998,-104.21,30.77,-104.22,2017,30.757:-104.210,-104.210:30.770,10330
27.070999999999998,-98.689,27.09,-98.7,2017,27.071:-98.689,-98.689:27.090,13304
27.66,-98.012,27.65,-98.02,2017,27.660:-98.012,-98.012:27.650,13305
32.344,-97.352,32.33,-97.34,2017,32.344:-97.352,-97.352:32.330,13306
32.738,-99.87899999999999,32.73,-99.86,2017,32.738:-99.879,-99.879:32.730,13307
28.945,-97.883,28.93,-97.9,2017,28.945:-97.883,-97.883:28.930,13308
29.928,-98.66799999999999,29.93,-98.66,2017,29.928:-98.668,-98.668:29.930,13309
33.178000000000004,-100.77799999999999,33.17,-100.78,2017,33.178:-100.778,-100.778:33.170,13310
30.035999999999998,-99.338,30.05,-99.34,2017,30.036:-99.338,-99.338:30.050,13311
30.499000000000002,-99.71,30.49,-99.7,2017,30.499:-99.710,-99.710:30.490,13312
33.616,-100.255,33.61,-100.26,2017,33.616:-100.255,-100.255:33.610,13313
29.354,-100.454,29.37,-100.46,2017,29.354:-100.454,-100.454:29.370,13314
33.617,-99.734,33.61,-99.74,2017,33.617:-99.734,-99.734:33.610,13315
34.069,-102.351,34.05,-102.34,2017,34.069:-102.351,-102.351:34.050,13418
31.247,-98.238,31.25,-98.22,2017,31.247:-98.238,-98.238:31.250,13317
28.339000000000002,-99.105,28.33,-99.1,2017,28.339:-99.105,-99.105:28.330,13318
29.348000000000003,-96.9,29.33,-96.9,2017,29.348:-96.900,-96.900:29.330,13319
30.295,-96.98700000000001,30.29,-96.98,2017,30.295:-96.987,-96.987:30.290,13320
31.314,-95.993,31.33,-95.98,2017,31.314:-95.993,-95.993:31.330,13321
30.191,-94.804,30.21,-94.82,2017,30.191:-94.804,-94.804:30.210,13322
31.518,-96.584,31.53,-96.58,2017,31.518:-96.584,-96.584:31.530,13323
36.278,-100.273,36.29,-100.26,2017,36.278:-100.273,-100.273:36.290,13324
28.421999999999997,-98.072,28.41,-98.06,2017,28.422:-98.072,-98.072:28.410,13326
30.704,-98.65700000000001,30.69,-98.66,2017,30.704:-98.657,-98.657:30.690,13327
33.61,-101.821,33.61,-101.82,2017,33.610:-101.821,-101.821:33.610,13328
33.178000000000004,-101.816,33.17,-101.82,2017,33.178:-101.816,-101.816:33.170,13330
31.218000000000004,-99.348,31.21,-99.34,2017,31.218:-99.348,-99.348:31.210,13331
31.554000000000002,-97.20299999999999,31.57,-97.22,2017,31.554:-97.203,-97.203:31.570,13333
28.355,-98.569,28.37,-98.58,2017,28.355:-98.569,-98.569:28.370,13334
30.96,-95.927,30.97,-95.94,2017,30.960:-95.927,-95.927:30.970,13335
32.305,-101.95100000000001,32.29,-101.94,2017,32.305:-101.951,-101.951:32.290,13336
30.72,-99.22399999999999,30.73,-99.22,2017,30.720:-99.224,-99.224:30.730,13337
28.809,-95.941,28.81,-95.94,2017,28.809:-95.941,-95.941:28.810,13338
28.643,-100.39,28.65,-100.38,2017,28.643:-100.390,-100.390:28.650,13607
29.39,-99.109,29.37,-99.1,2017,29.390:-99.109,-99.109:29.370,13340
30.899,-99.8,30.89,-99.82,2017,30.899:-99.800,-99.800:30.890,13341
31.87,-102.03200000000001,31.89,-102.02,2017,31.870:-102.032,-102.032:31.890,13342
30.784000000000002,-96.962,30.77,-96.98,2017,30.784:-96.962,-96.962:30.770,13343
32.306999999999995,-100.92299999999999,32.29,-100.94,2017,32.307:-100.923,-100.923:32.290,13344
33.711999999999996,-97.73200000000001,33.73,-97.74,2017,33.712:-97.732,-97.732:33.730,13345
30.329,-95.463,30.33,-95.46,2017,30.329:-95.463,-95.463:30.330,15062
35.838,-101.89299999999999,35.85,-101.9,2017,35.838:-101.893,-101.893:35.850,13346
34.074,-100.78,34.09,-100.78,2017,34.074:-100.780,-100.780:34.090,13347
31.535,-94.639,31.53,-94.62,2017,31.535:-94.639,-94.639:31.530,15063
32.062,-96.473,32.05,-96.46,2017,32.062:-96.473,-96.473:32.050,13348
32.304,-100.406,32.29,-100.42,2017,32.304:-100.406,-100.406:32.290,13349
27.776999999999997,-97.494,27.77,-97.5,2017,27.777:-97.494,-97.494:27.770,13350
36.277,-100.816,36.29,-100.82,2017,36.277:-100.816,-100.816:36.290,13352
35.404,-102.603,35.41,-102.62,2017,35.404:-102.603,-102.603:35.410,13354
32.76,-98.316,32.77,-98.3,2017,32.760:-98.316,-98.316:32.770,13356
32.184,-94.309,32.17,-94.3,2017,32.184:-94.309,-94.309:32.170,15064
32.779,-97.806,32.77,-97.82,2017,32.779:-97.806,-97.806:32.770,13358
34.53,-102.78399999999999,34.53,-102.78,2017,34.530:-102.784,-102.784:34.530,17911
30.712,-102.677,30.73,-102.66,2017,30.712:-102.677,-102.677:30.730,10331
35.402,-101.895,35.41,-101.9,2017,35.402:-101.895,-101.895:35.410,13360
29.941,-104.38600000000001,29.93,-104.38,2017,29.941:-104.386,-104.386:29.930,10332
34.965,-101.897,34.97,-101.9,2017,34.965:-101.897,-101.897:34.970,13361
33.64,-95.01700000000001,33.65,-95.02,2017,33.640:-95.017,-95.017:33.650,13363
31.383000000000003,-103.556,31.37,-103.54,2017,31.383:-103.556,-103.556:31.370,10333
28.308000000000003,-97.152,28.29,-97.14,2017,28.308:-97.152,-97.152:28.290,13364
35.838,-100.81299999999999,35.85,-100.82,2017,35.838:-100.813,-100.813:35.850,13365
31.026999999999997,-96.53299999999999,31.01,-96.54,2017,31.027:-96.533,-96.533:31.010,13366
31.829,-99.975,31.81,-99.98,2017,31.829:-99.975,-99.975:31.810,13367
32.125,-94.72,32.13,-94.74,2017,32.125:-94.720,-94.720:32.130,15065
31.206,-98.75299999999999,31.21,-98.74,2017,31.206:-98.753,-98.753:31.210,13368
30.897,-100.539,30.89,-100.54,2017,30.897:-100.539,-100.539:30.890,13369
32.748000000000005,-100.915,32.73,-100.9,2017,32.748:-100.915,-100.915:32.730,13370
32.736,-99.35600000000001,32.73,-99.34,2017,32.736:-99.356,-99.356:32.730,13371
31.775,-94.15299999999999,31.77,-94.14,2017,31.775:-94.153,-94.153:31.770,15066
36.278,-101.89399999999999,36.29,-101.9,2017,36.278:-101.894,-101.894:36.290,13372
32.411,-95.29,32.41,-95.3,2017,32.411:-95.290,-95.290:32.410,15067
26.51,-98.74600000000001,26.53,-98.74,2017,26.510:-98.746,-98.746:26.530,13373
32.736,-98.836,32.73,-98.82,2017,32.736:-98.836,-98.836:32.730,13374
31.822,-101.045,31.81,-101.06,2017,31.822:-101.045,-101.045:31.810,13375
33.179,-100.258,33.17,-100.26,2017,33.179:-100.258,-100.258:33.170,13376
30.499000000000002,-100.539,30.49,-100.54,2017,30.499:-100.539,-100.539:30.490,13377
34.53,-101.735,34.53,-101.74,2017,34.530:-101.735,-101.735:34.530,13378
32.771,-97.291,32.77,-97.3,2017,32.771:-97.291,-97.291:32.770,13379
32.302,-99.89,32.29,-99.9,2017,32.302:-99.890,-99.890:32.290,13381
30.219,-102.10700000000001,30.21,-102.1,2017,30.219:-102.107,-102.107:30.210,13382
33.174,-102.335,33.17,-102.34,2017,33.174:-102.335,-102.335:33.170,13383
33.178000000000004,-99.212,33.17,-99.22,2017,33.178:-99.212,-99.212:33.170,13385
31.396,-100.69,31.41,-100.7,2017,31.396:-100.690,-100.690:31.410,13386
30.326,-97.771,30.33,-97.78,2017,30.326:-97.771,-97.771:30.330,13426
31.105999999999998,-95.139,31.09,-95.14,2017,31.106:-95.139,-95.139:31.090,15068
30.793000000000003,-94.354,30.81,-94.34,2017,30.793:-94.354,-94.354:30.810,15069
29.357,-99.762,29.37,-99.78,2017,29.357:-99.762,-99.762:29.370,13388
29.763,-101.228,29.77,-101.22,2017,29.763:-101.228,-101.228:29.770,13389
32.597,-95.76299999999999,32.61,-95.78,2017,32.597:-95.763,-95.763:32.610,13390
28.795,-96.97399999999999,28.81,-96.98,2017,28.795:-96.974,-96.974:28.810,13391
30.781999999999996,-95.595,30.77,-95.58,2017,30.782:-95.595,-95.595:30.770,15070
31.459,-103.189,31.45,-103.18,2017,31.459:-103.189,-103.189:31.450,10334
30.221999999999998,-96.43799999999999,30.21,-96.42,2017,30.222:-96.438,-96.438:30.210,13392
27.732,-99.506,27.73,-99.5,2017,27.732:-99.506,-99.506:27.730,13393
29.298000000000002,-96.24,29.29,-96.22,2017,29.298:-96.240,-96.240:29.290,13394
35.400999999999996,-100.27,35.41,-100.26,2017,35.401:-100.270,-100.270:35.410,13395
34.012,-98.68799999999999,34.01,-98.7,2017,34.012:-98.688,-98.688:34.010,13396
34.143,-99.214,34.13,-99.22,2017,34.143:-99.214,-99.214:34.130,13397
26.456,-97.61399999999999,26.45,-97.62,2017,26.456:-97.614,-97.614:26.450,13399
30.655,-97.603,30.65,-97.62,2017,30.655:-97.603,-97.603:30.650,13400
29.162,-98.06700000000001,29.17,-98.06,2017,29.162:-98.067,-98.067:29.170,13401
33.213,-97.652,33.21,-97.66,2017,33.213:-97.652,-97.652:33.210,13402
32.772,-95.40899999999999,32.77,-95.42,2017,32.772:-95.409,-95.409:32.770,15072
33.174,-102.83,33.17,-102.82,2017,33.174:-102.830,-102.830:33.170,13403
33.176,-98.68799999999999,33.17,-98.7,2017,33.176:-98.688,-98.688:33.170,13404
26.945999999999998,-99.20299999999999,26.93,-99.22,2017,26.946:-99.203,-99.203:26.930,13405
29.921999999999997,-96.212,29.93,-96.22,2017,29.922:-96.212,-96.212:29.930,13406
30.487,-98.208,30.49,-98.22,2017,30.487:-98.208,-98.208:30.490,13407
31.655,-98.735,31.65,-98.74,2017,31.655:-98.735,-98.735:31.650,13409
33.139,-94.98,33.13,-94.98,2017,33.139:-94.980,-94.980:33.130,15073
29.975,-98.177,29.97,-98.18,2017,29.975:-98.177,-98.177:29.970,13261
28.646,-99.75399999999999,28.65,-99.74,2017,28.646:-99.754,-99.754:28.650,13411
31.587,-102.541,31.57,-102.54,2017,31.587:-102.541,-102.541:31.570,10335
29.956,-100.152,29.97,-100.14,2017,29.956:-100.152,-100.152:29.970,13412
32.632,-94.866,32.65,-94.86,2017,32.632:-94.866,-94.866:32.650,15074
32.325,-97.84200000000001,32.33,-97.86,2017,32.325:-97.842,-97.842:32.330,13413
33.044000000000004,-95.647,33.05,-95.66,2017,33.044:-95.647,-95.647:33.050,13414
30.714000000000002,-93.984,30.73,-93.98,2017,30.714:-93.984,-93.984:30.730,13415
32.669000000000004,-96.303,32.65,-96.3,2017,32.669:-96.303,-96.303:32.650,13416
27.116999999999997,-97.613,27.13,-97.62,2017,27.117:-97.613,-97.613:27.130,13417
33.579,-95.584,33.57,-95.58,2017,33.579:-95.584,-95.584:33.570,13603
31.869,-103.391,31.85,-103.38,2017,31.869:-103.391,-103.391:31.850,10336
33.0,-94.376,33.01,-94.38,2017,33.000:-94.376,-94.376:33.010,15075
30.734,-94.948,30.73,-94.94,2017,30.734:-94.948,-94.948:30.730,15076
31.365,-101.792,31.37,-101.78,2017,31.365:-101.792,-101.792:31.370,13420
31.377,-93.99700000000001,31.37,-93.98,2017,31.377:-93.997,-93.997:31.370,15077
28.07,-97.35,28.05,-97.34,2017,28.070:-97.350,-97.350:28.050,13421
